"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.300000","12.400000",0.00133069889045522
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.400000","12.500000",0.00119870750684322
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.500000","12.600000",0.00107759634499657
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.600000","12.700000",0.000966737240027756
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.700000","12.800000",0.000865506316342613
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.800000","12.900000",0.000773288388578682
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","12.900000","13",0.000689480821879219
"28th MED GRP-ELLSWORTH AFB","2 wk ahead","percent","Bin","13","100",0.00496026647829744
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0","0.100000",0.00140970085549216
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.100000","0.200000",0.00155115786762515
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.200000","0.300000",0.0017036458761861
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.300000","0.400000",0.0018676562366585
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.400000","0.500000",0.00204366095763147
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.500000","0.600000",0.00223210717594639
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.600000","0.700000",0.00243341134712058
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.700000","0.800000",0.00264795319177358
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.800000","0.900000",0.00287606944587958
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","0.900000","1",0.00311804746968189
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1","1.100000",0.00337411877690184
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.100000","1.200000",0.00364445255231605
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.200000","1.300000",0.00392914923172462
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.300000","1.400000",0.00422823422363458
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.400000","1.500000",0.00454165185650422
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.500000","1.600000",0.00486925963898249
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.600000","1.700000",0.0052108229231019
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.700000","1.800000",0.00556601006172234
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.800000","1.900000",0.00593438815155431
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","1.900000","2",0.00631541945172785
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2","2.100000",0.00670845856503765
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.100000","2.200000",0.00711275046462759
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.200000","2.300000",0.0075274294429662
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.300000","2.400000",0.00795151905249055
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.400000","2.500000",0.00838393309830449
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.500000","2.600000",0.00882347773286232
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.600000","2.700000",0.00926885469074587
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.700000","2.800000",0.00971866568857257
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.800000","2.900000",0.0101714180009129
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","2.900000","3",0.0106255312080296
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3","3.100000",0.0110793450954917
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.100000","3.200000",0.0115311286694858
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.200000","3.300000",0.011979090235225
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.300000","3.400000",0.0124213884694818
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.400000","3.500000",0.012856144402253
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.500000","3.600000",0.0132814542071683
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.600000","3.700000",0.0136954026857851
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.700000","3.800000",0.0140960773176296
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.800000","3.900000",0.0144815827360394
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","3.900000","4",0.0148500554797594
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4","4.100000",0.0151996788620974
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.100000","4.200000",0.0155286977934207
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.200000","4.300000",0.0158354333890609
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.300000","4.400000",0.0161182971934039
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.400000","4.500000",0.0163758048521395
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.500000","4.600000",0.0166065890684119
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.600000","4.700000",0.0168094116848718
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.700000","4.800000",0.0169831747423986
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.800000","4.900000",0.0171269303773688
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","4.900000","5",0.0172398894326752
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5","5.100000",0.0173214286730713
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.100000","5.200000",0.0173710965125335
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.200000","5.300000",0.0173886171800083
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.300000","5.400000",0.0173738932697795
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.400000","5.500000",0.0173270066434501
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.500000","5.600000",0.0172482176718594
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.600000","5.700000",0.0171379628267505
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.700000","5.800000",0.0169968506533623
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.800000","5.900000",0.0168256561759366
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","5.900000","6",0.0166253138080962
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6","6.100000",0.0163969088588344
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.100000","6.200000",0.0161416677421239
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.200000","6.300000",0.0158609470136851
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.300000","6.400000",0.015556221371964
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.400000","6.500000",0.0152290707716819
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.500000","6.600000",0.0148811668072889
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.600000","6.700000",0.0145142585301394
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.700000","6.800000",0.0141301578671885
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.800000","6.900000",0.0137307248104265
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","6.900000","7",0.0133178525451961
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7","7.100000",0.0128934526820262
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.100000","7.200000",0.0124594407507832
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.200000","7.300000",0.0120177221079788
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.300000","7.400000",0.0115701783981249
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.400000","7.500000",0.011118654698361
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.500000","7.600000",0.0106649474624188
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.600000","7.700000",0.0102107933656046
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.700000","7.800000",0.00975785913715783
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.800000","7.900000",0.00930773245036887
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","7.900000","8",0.00886191392448091
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8","8.100000",0.00842181027597622
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.100000","8.200000",0.00798872864058344
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.200000","8.300000",0.00756387207154187
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.300000","8.400000",0.00714833620451499
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.400000","8.500000",0.00674310706530561
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.500000","8.600000",0.0063490599833483
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.600000","8.700000",0.00596695956202642
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.700000","8.800000",0.00559746064627447
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.800000","8.900000",0.0052411102188076
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","8.900000","9",0.00489835014872072
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9","9.100000",0.00456952071013617
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.100000","9.200000",0.00425486478409445
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.200000","9.300000",0.00395453265390556
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.300000","9.400000",0.00366858730269388
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.400000","9.500000",0.00339701012178468
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.500000","9.600000",0.00313970693980788
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.600000","9.700000",0.00289651428482112
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.700000","9.800000",0.00266720579525855
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.800000","9.900000",0.00245149869995354
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","9.900000","10",0.00224906029272493
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10","10.100000",0.00205951433291745
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.100000","10.200000",0.00188244730968487
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.200000","10.300000",0.00171741451458462
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.300000","10.400000",0.00156394587404175
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.400000","10.500000",0.00142155150034455
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.500000","10.600000",0.00128972692689981
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.600000","10.700000",0.00116795800041689
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.700000","10.800000",0.00105572540939414
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.800000","10.900000",0.000952508834663108
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","10.900000","11",0.000857790713747858
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11","11.100000",0.000771059616337803
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.100000","11.200000",0.000691813233226452
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.200000","11.300000",0.000619560985593329
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.300000","11.400000",0.00055382626548688
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.400000","11.500000",0.000494148321790091
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.500000","11.600000",0.000440083808822805
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.600000","11.700000",0.000391208017070362
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.700000","11.800000",0.000347115807337465
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.800000","11.900000",0.000307422270949287
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","11.900000","12",0.00027176313947729
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12","12.100000",0.000239794967907596
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.100000","12.200000",0.000211195115218548
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.200000","12.300000",0.00018566154605039
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.300000","12.400000",0.000162912476565346
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.400000","12.500000",0.000142685886758246
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.500000","12.600000",0.000124738920436489
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.600000","12.700000",0.000108847192865331
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.700000","12.800000",9.48040247412288e-05
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.800000","12.900000",8.24196197111726e-05
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","12.900000","13",7.15202011674252e-05
"28th MED GRP-ELLSWORTH AFB","3 wk ahead","percent","Bin","13","100",0.00042929212194616
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0","0.100000",0.00126658252352524
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.100000","0.200000",0.00139335255983981
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.200000","0.300000",0.00153007924457573
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.300000","0.400000",0.00167722838577318
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.400000","0.500000",0.00183525264827429
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.500000","0.600000",0.00200458691264934
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.600000","0.700000",0.00218564335842563
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.700000","0.800000",0.00237880630062079
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.800000","0.900000",0.00258442681449508
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","0.900000","1",0.00280281718937985
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1","1.100000",0.00303424525830878
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.100000","1.200000",0.00327892865587079
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.200000","1.300000",0.00353702906211289
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.300000","1.400000",0.00380864649532588
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.400000","1.500000",0.00409381372103449
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.500000","1.600000",0.00439249084836933
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.600000","1.700000",0.00470456018809842
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.700000","1.800000",0.00502982144884599
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.800000","1.900000",0.0053679873493052
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","1.900000","2",0.00571867972448469
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2","2.100000",0.00608142620312399
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.100000","2.200000",0.00645565753131038
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.200000","2.300000",0.00684070561398623
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.300000","2.400000",0.00723580234141675
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.400000","2.500000",0.00764007926179341
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.500000","2.600000",0.00805256815399535
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.600000","2.700000",0.0084722025461585
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.700000","2.800000",0.00889782021617913
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.800000","2.900000",0.00932816669969586
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","2.900000","3",0.00976189981956658
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3","3.100000",0.0101975952385267
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.100000","3.200000",0.0106337530237397
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.200000","3.300000",0.011068805198511
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.300000","3.400000",0.0115011242427431
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.400000","3.500000",0.0119290324899453
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.500000","3.600000",0.012350812355042
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.600000","3.700000",0.0127647173140328
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.700000","3.800000",0.0131689835440097
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.800000","3.900000",0.0135618421203498
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","3.900000","4",0.0139415316572833
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4","4.100000",0.0143063112687325
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.100000","4.200000",0.0146544737184712
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.200000","4.300000",0.0149843586224864
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.300000","4.400000",0.0152943655620608
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.400000","4.500000",0.0155829669636353
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.500000","4.600000",0.0158487206011054
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.600000","4.700000",0.0160902815778208
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.700000","4.800000",0.0163064136493027
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.800000","4.900000",0.0164959997534757
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","4.900000","5",0.0166580516230131
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5","5.100000",0.016791718364126
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.100000","5.200000",0.0168962938976197
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.200000","5.300000",0.0169712231711871
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.300000","5.400000",0.0170161070664679
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.400000","5.500000",0.0170307059401708
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.500000","5.600000",0.0170149417553078
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.600000","5.700000",0.0169688987760129
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.700000","5.800000",0.0168928228172941
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.800000","5.900000",0.0167871190590658
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","5.900000","6",0.0166523484516538
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","6","6.100000",0.0164892227573988
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","6.100000","6.200000",0.0162985982896736
"28th MED GRP-ELLSWORTH AFB","4 wk ahead","percent","Bin","6.200000","6.300000",0.0160814684263698
